1/4/2020,4,20
2/4/2020,1,21
3/4/2020,5,26
4/4/2020,6,32
5/4/2020,2,34
6/4/2020,4,38
7/4/2020,9,47
8/4/2020,11,58
9/4/2020,8,66
10/4/2020,11,77
11/4/2020,8,85
12/4/2020,14,99
13/4/2020,10,109
14/4/2020,13,122
15/4/2020,12,134
16/4/2020,8,142
17/4/2020,14,156
18/4/2020,16,172
19/4/2020,17,189
20/4/2020,10,199
21/4/2020,14,213
22/4/2020,12,225
23/4/2020,0,225
24/4/2020,25,250
25/4/2020,12,262
26/4/2020,10,272
27/4/2020,8,280
28/4/2020,11,291
29/4/2020,9,300
30/4/2020,12,312
1/5/2020,11,323
2/5/2020,12,335
3/5/2020,5,340
4/5/2020,11,351
5/5/2020,12,363
6/5/2020,10,373
7/5/2020,10,383
8/5/2020,9,392
9/5/2020,13,405
10/5/2020,8,413
11/5/2020,8,421
12/5/2020,4,425
13/5/2020,5,430
14/5/2020,6,436
15/5/2020,6,442
16/5/2020,6,448
17/5/2020,3,451
18/5/2020,11,462
19/5/2020,5,467
20/5/2020,3,470
21/5/2020,3,473
22/5/2020,3,476
23/5/2020,6,482
24/5/2020,4,486
25/5/2020,5,491
26/5/2020,8,499
27/5/2020,6,505
28/5/2020,4,509
29/5/2020,8,517
30/5/2020,0,517
31/5/2020,7,524
1/6/2020,2,526
2/6/2020,6,532
3/6/2020,2,534
4/6/2020,0,534
5/6/2020,5,539
6/6/2020,3,542
7/6/2020,0,542
8/6/2020,0,542
9/6/2020,6,548
10/6/2020,2,550
11/6/2020,1,551
12/6/2020,2,553
13/6/2020,2,555
14/6/2020,4,559
15/6/2020,4,563
16/6/2020,2,565
17/6/2020,2,567
18/6/2020,1,568
19/6/2020,0,568
20/6/2020,2,570
21/6/2020,0,570
22/6/2020,2,572
23/6/2020,1,573
24/6/2020,0,573
25/6/2020,3,576
26/6/2020,1,577
27/6/2020,1,578
28/6/2020,0,578
29/6/2020,3,581
30/6/2020,4,585
1/7/2020,0,585
2/7/2020,1,586
3/7/2020,1,587
4/7/2020,1,588
5/7/2020,1,589
6/7/2020,0,589
7/7/2020,0,589
8/7/2020,0,589
9/7/2020,0,589
10/7/2020,2,591
11/7/2020,2,593
12/7/2020,2,595
13/7/2020,0,595
14/7/2020,0,595
15/7/2020,0,595
16/7/2020,0,595
17/7/2020,0,595
18/7/2020,0,595
19/7/2020,1,596
20/7/2020,0,596
21/7/2020,0,596
22/7/2020,0,596
23/7/2020,0,596
24/7/2020,0,596
25/7/2020,0,596
26/7/2020,0,596
27/7/2020,0,596
28/7/2020,0,596
29/7/2020,0,596
30/7/2020,0,596
31/7/2020,0,596
1/8/2020,0,596
2/8/2020,1,597
3/8/2020,0,597
4/8/2020,0,597
5/8/2020,1,598
6/8/2020,1,599
7/8/2020,1,600
8/8/2020,2,602
9/8/2020,0,602
10/8/2020,0,602
11/8/2020,3,605
12/8/2020,0,605
13/8/2020,0,605
14/8/2020,2,607
15/8/2020,0,607
16/8/2020,0,607
17/8/2020,1,608
18/8/2020,1,609
19/8/2020,0,609
20/8/2020,0,609
21/8/2020,0,609
22/8/2020,2,611
23/8/2020,0,611
24/8/2020,2,613
25/8/2020,0,613
26/8/2020,1,614
27/8/2020,0,614
28/8/2020,0,614
29/8/2020,0,614
30/8/2020,0,614
31/8/2020,0,614
1/9/2020,1,615
2/9/2020,1,616
3/9/2020,3,619
4/9/2020,1,620
5/9/2020,1,621
6/9/2020,3,624
7/9/2020,0,624
8/9/2020,1,625
9/9/2020,1,626
10/9/2020,2,628
11/9/2020,2,630
12/9/2020,1,631
13/9/2020,2,633
14/9/2020,4,637
15/9/2020,5,642
16/9/2020,12,654
17/9/2020,9,663
18/9/2020,6,669
19/9/2020,6,675
20/9/2020,8,683
21/9/2020,3,686
22/9/2020,8,694
23/9/2020,8,702
24/9/2020,7,709
25/9/2020,9,718
26/9/2020,12,730
27/9/2020,6,736
28/9/2020,13,749
29/9/2020,8,757
30/9/2020,8,765
1/10/2020,16,781
2/10/2020,17,798
3/10/2020,14,812
4/10/2020,10,822
5/10/2020,11,833
6/10/2020,20,853
7/10/2020,24,877
8/10/2020,21,898
9/10/2020,15,913
10/10/2020,20,933
11/10/2020,21,954
12/10/2020,14,968
13/10/2020,28,996
14/10/2020,27,1023
15/10/2020,29,1052
16/10/2020,33,1085
17/10/2020,24,1109
18/10/2020,33,1142
19/10/2020,31,1173
20/10/2020,38,1211
21/10/2020,48,1259
22/10/2020,46,1305
23/10/2020,47,1352
24/10/2020,38,1390
25/10/2020,35,1425
26/10/2020,47,1472
27/10/2020,63,1535
28/10/2020,43,1578
29/10/2020,56,1634
30/10/2020,65,1699
31/10/2020,51,1750
1/11/2020,69,1819
2/11/2020,70,1889
3/11/2020,84,1973
4/11/2020,90,2063
5/11/2020,84,2147
6/11/2020,103,2250
7/11/2020,107,2357
8/11/2020,81,2438
9/11/2020,55,2493
10/11/2020,103,2596
11/11/2020,101,2697
12/11/2020,87,2784
13/11/2020,99,2883
14/11/2020,107,2990
15/11/2020,107,3097
16/11/2020,93,3190
17/11/2020,91,3281
18/11/2020,99,3380
19/11/2020,92,3472
20/11/2020,96,3568
21/11/2020,121,3689
22/11/2020,111,3800
23/11/2020,91,3891
24/11/2020,117,4008
25/11/2020,106,4114
26/11/2020,115,4229
27/11/2020,135,4364
28/11/2020,152,4516
29/11/2020,156,4672
30/11/2020,151,4823
1/12/2020,154,4977
2/12/2020,165,5142
3/12/2020,182,5324
4/12/2020,189,5513
5/12/2020,193,5706
6/12/2020,162,5868
7/12/2020,116,5984
8/12/2020,136,6120
9/12/2020,160,6280
10/12/2020,171,6451
11/12/2020,171,6622
12/12/2020,162,6784
13/12/2020,181,6965
14/12/2020,165,7130
15/12/2020,107,7237
16/12/2020,144,7381
17/12/2020,157,7538
18/12/2020,187,7725
19/12/2020,189,7914
20/12/2020,185,8099
21/12/2020,193,8292
22/12/2020,170,8462
23/12/2020,154,8616
24/12/2020,113,8729
25/12/2020,104,8833
26/12/2020,118,8951
27/12/2020,96,9047
28/12/2020,114,9161
29/12/2020,131,9292
30/12/2020,137,9429
31/12/2020,108,9537
1/1/2021,130,9667
2/1/2021,114,9781
3/1/2021,103,9884
4/1/2021,93,9977
5/1/2021,103,10080
6/1/2021,118,10198
7/1/2021,127,10325
8/1/2021,115,10440
9/1/2021,114,10554
10/1/2021,94,10648
11/1/2021,77,10725
12/1/2021,128,10853
13/1/2021,95,10948
14/1/2021,118,11066
15/1/2021,111,11177
16/1/2021,87,11264
17/1/2021,77,11341
18/1/2021,68,11409
19/1/2021,111,11520
20/1/2021,95,11615
21/1/2021,98,11713
22/1/2021,98,11811
23/1/2021,93,11904
24/1/2021,64,11968
25/1/2021,56,12024
26/1/2021,89,12113
27/1/2021,85,12198
28/1/2021,93,12291
29/1/2021,83,12374
30/1/2021,89,12463
31/1/2021,61,12524
1/2/2021,54,12578
2/2/2021,78,12656
3/2/2021,83,12739
4/2/2021,93,12832
5/2/2021,98,12930
6/2/2021,96,13026
7/2/2021,64,13090
8/2/2021,65,13155
9/2/2021,94,13249
10/2/2021,98,13347
11/2/2021,97,13444
12/2/2021,99,13543
13/2/2021,93,13636
14/2/2021,70,13706
15/2/2021,46,13752
16/2/2021,85,13837
17/2/2021,94,13931
18/2/2021,104,14035
19/2/2021,110,14145
20/2/2021,107,14252
21/2/2021,47,14299
22/2/2021,48,14347
23/2/2021,103,14450
24/2/2021,102,14552
25/2/2021,120,14672
26/2/2021,123,14795
27/2/2021,107,14902
28/2/2021,72,14974
1/3/2021,84,15058
2/3/2021,130,15188
3/3/2021,136,15324
4/3/2021,152,15476
5/3/2021,143,15619
6/3/2021,146,15765
7/3/2021,108,15873
8/3/2021,115,15988
9/3/2021,158,16146
10/3/2021,179,16325
11/3/2021,172,16497
12/3/2021,130,16627
13/3/2021,163,16790
14/3/2021,162,16952
15/3/2021,131,17083
16/3/2021,143,17226
17/3/2021,195,17421
18/3/2021,207,17628
19/3/2021,213,17841
20/3/2021,227,18068
21/3/2021,194,18262
22/3/2021,189,18451
23/3/2021,252,18703
24/3/2021,249,18952
25/3/2021,272,19224
26/3/2021,275,19499
27/3/2021,253,19752
28/3/2021,220,19972
29/3/2021,189,20161
30/3/2021,274,20435
31/3/2021,302,20737
1/4/2021,258,20995
2/4/2021,267,21262
3/4/2021,242,21504
4/4/2021,211,21715
5/4/2021,213,21928
6/4/2021,170,22098
7/4/2021,311,22409
8/4/2021,272,22681
9/4/2021,285,22966
10/4/2021,245,23211
11/4/2021,206,23417
12/4/2021,291,23708
13/4/2021,272,23980
14/4/2021,285,24265
15/4/2021,256,24521
16/4/2021,241,24762
17/4/2021,217,24979
18/4/2021,205,25184
19/4/2021,197,25381
20/4/2021,199,25580
21/4/2021,207,25787
22/4/2021,214,26001
23/4/2021,207,26208
24/4/2021,212,26420
25/4/2021,205,26625
26/4/2021,176,26801
27/4/2021,183,26984
28/4/2021,188,27172
29/4/2021,186,27358
30/4/2021,182,27540
1/5/2021,161,27701
2/5/2021,101,27802
3/5/2021,106,27908
4/5/2021,137,28045
5/5/2021,128,28173
6/5/2021,124,28297
7/5/2021,106,28403
8/5/2021,101,28504
9/5/2021,98,28602
10/5/2021,91,28693
11/5/2021,99,28792
12/5/2021,96,28888
13/5/2021,82,28970
14/5/2021,71,29041
15/5/2021,73,29114
16/5/2021,61,29175
17/5/2021,38,29213
18/5/2021,64,29277
19/5/2021,52,29329
20/5/2021,51,29380
21/5/2021,47,29427
22/5/2021,48,29475
23/5/2021,44,29519
24/5/2021,41,29560
25/5/2021,21,29581
26/5/2021,41,29622
27/5/2021,32,29654
28/5/2021,28,29682
29/5/2021,27,29709
30/5/2021,0,29709
31/5/2021,25,29734
1/6/2021,28,29762
2/6/2021,13,29775
3/6/2021,18,29793
4/6/2021,26,29819
5/6/2021,24,29843
6/6/2021,12,29855
7/6/2021,12,29867
8/6/2021,17,29884
9/6/2021,6,29890
10/6/2021,7,29897
11/6/2021,8,29905
12/6/2021,0,29905
13/6/2021,0,29905
14/6/2021,21,29926
15/6/2021,10,29936
16/6/2021,9,29945
17/6/2021,4,29949
18/6/2021,2,29951
19/6/2021,0,29951
20/6/2021,0,29951
21/6/2021,9,29960
22/6/2021,4,29964
23/6/2021,8,29972
24/6/2021,1,29973
25/6/2021,8,29981
26/6/2021,0,29981
27/6/2021,0,29981
28/6/2021,8,29989
29/6/2021,2,29991
30/6/2021,1,29992
1/7/2021,0,29992
2/7/2021,0,29992
3/7/2021,0,29992
4/7/2021,0,29992
5/7/2021,4,29996
6/7/2021,2,29998
7/7/2021,1,29999
8/7/2021,5,30004
9/7/2021,0,30004
10/7/2021,0,30004
11/7/2021,0,30004
12/7/2021,3,30007
13/7/2021,3,30010
14/7/2021,3,30013
15/7/2021,0,30013
16/7/2021,2,30015
17/7/2021,0,30015
18/7/2021,0,30015
19/7/2021,2,30017
20/7/2021,2,30019
21/7/2021,0,30019
22/7/2021,1,30020
23/7/2021,0,30020
24/7/2021,0,30020
25/7/2021,0,30020
26/7/2021,0,30020
27/7/2021,1,30021
28/7/2021,4,30025
29/7/2021,0,30025
30/7/2021,1,30026
31/7/2021,0,30026
1/8/2021,0,30026
2/8/2021,1,30027
3/8/2021,2,30029
4/8/2021,3,30032
5/8/2021,0,30032
6/8/2021,1,30033
7/8/2021,0,30033
8/8/2021,0,30033
9/8/2021,4,30037
